height of plant (m),plant width north-south (m),plant width east-west (m),clinometer distance (m),top of plant (deg),base of plant (deg),shrub shape,shrub class,shrub_measurement_repeat_calc,shrub_measurement_group_calc,shrub_measurement_calc,test note,_index,_parent_table_name,_parent_index,_submission__id,_submission__uuid,_submission__submission_time,_submission__validation_status,_submission__notes,_submission__status,_submission__submitted_by,_submission___version__,_submission__tags
62,34,23,,,,,,,,,,561,shrub_measurement_repeat,319,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
161,254,264,,,,,,,,,,562,shrub_measurement_repeat,321,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
160,339,189,,,,,,,,,,563,shrub_measurement_repeat,321,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
132,267,180,,,,,,,,,,564,shrub_measurement_repeat,321,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
179,223,234,,,,,,,,,,565,shrub_measurement_repeat,321,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
140,235,167,,,,,,,,,,566,shrub_measurement_repeat,321,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
119,284,236,,,,,,,,,,567,shrub_measurement_repeat,323,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
131,94,142,,,,,,,,,,568,shrub_measurement_repeat,325,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
66,87,93,,,,,,,,,,569,shrub_measurement_repeat,325,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
66,87,93,,,,,,,,,,570,shrub_measurement_repeat,325,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
37,38,57,,,,,,,,,,571,shrub_measurement_repeat,325,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
26,61,63,,,,,,,,,,572,shrub_measurement_repeat,327,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
57,62,68,,,,,,,,,,573,shrub_measurement_repeat,327,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
54,46,56,,,,,,,,,,574,shrub_measurement_repeat,327,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
64,97,74,,,,,,,,,,575,shrub_measurement_repeat,327,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
79,81,108,,,,,,,,,,576,shrub_measurement_repeat,327,232792791,8c0bb912-edff-4a3c-95bb-6853f00e0e28,2023-04-18 22:39:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.28,0.26,0.31,,,,,,,,,,577,shrub_measurement_repeat,329,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.28,0.29,0.29,,,,,,,,,,578,shrub_measurement_repeat,329,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.28,0.24,0.26,,,,,,,,,,579,shrub_measurement_repeat,329,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.25,0.38,0.4,,,,,,,,,,580,shrub_measurement_repeat,331,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.15,0.21,0.24,,,,,,,,,,581,shrub_measurement_repeat,331,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.08,0.12,0.12,,,,,,,,,,582,shrub_measurement_repeat,331,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.13,0.18,0.14,,,,,,,,,,583,shrub_measurement_repeat,331,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
0.13,0.26,0.17,,,,,,,,,,584,shrub_measurement_repeat,331,233017293,e3125751-25e9-4ce2-a533-56eb2156226f,2023-04-19 22:20:38,,,submitted_via_web,caplter_luke,vTX45p8bLFoQxtzU4JxqKd,
