Sample ID,Sample Type,Replicate Number,Repeat Number,Cup Number,Manual Dilution Factor,Auto Dilution Factor,Weight (Units),Weight,Units,Detection Date,Detection Time,User Name,Run File Name,Description,Channel Number,Analyte Name,Peak Concentration,Determined Conc.,Concentration Units,Peak Area,Peak Height,Calibration equation,Retention Time,Inject to Peak Start,Conc x ADF,Conc x MDF,Conc x ADF x MDF
X6 TOP,Unknown,1,1,101,1,1,,,,6/8/2016,1:25:56 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.77,,mg N/L,12,0.482,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,1.77,1.77,1.77
X6 BOT,Unknown,1,1,102,1,1,,,,6/8/2016,1:27:07 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.489,,mg N/L,4.69,0.199,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.5,48.2,0.489,0.489,0.489
X6 BOT,Unknown,1,1,102,1,1,,,,6/8/2016,1:27:07 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.378,,mg N/L,2.69,0.108,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,56.1,0.378,0.378,0.378
AC18 TOP,Unknown,1,1,103,1,1,,,,6/8/2016,1:28:18 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.23,,mg N/L,20.1,0.845,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,47.4,2.23,2.23,2.23
AC18 TOP,Unknown,1,1,103,1,1,,,,6/8/2016,1:28:18 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0839,,mg N/L,0.705,0.023,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.0839,0.0839,0.0839
AC18 BOT,Unknown,1,1,104,1,1,,,,6/8/2016,1:29:29 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.694,,mg N/L,6.6,0.282,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,47.8,0.694,0.694,0.694
AC18 BOT,Unknown,1,1,104,1,1,,,,6/8/2016,1:29:29 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.576,,mg N/L,4.03,0.161,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,56.5,0.576,0.576,0.576
I14 TOP,Unknown,1,1,105,1,1,,,,6/8/2016,1:30:39 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0766,,mg N/L,0.732,0.0298,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,15.3,0.0766,0.0766,0.0766
I14 TOP,Unknown,1,1,105,1,1,,,,6/8/2016,1:30:39 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.104,,mg N/L,0.844,0.032,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,66.8,0.104,0.104,0.104
I14 BOT,Unknown,1,1,106,1,1,,,,6/8/2016,1:31:52 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0741,,mg N/L,0.708,0.0301,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,51.1,0.0741,0.0741,0.0741
I14 BOT,Unknown,1,1,106,1,1,,,,6/8/2016,1:31:52 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.103,,mg N/L,0.835,0.0311,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,77.5,0.103,0.103,0.103
R15 TOP,Unknown,1,1,107,1,1,,,,6/8/2016,1:33:04 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,13.2,,mg N/L,92.1,3.26,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.2,13.2,13.2,13.2
R15 TOP,Unknown,1,1,107,1,1,,,,6/8/2016,1:33:04 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.561,,mg N/L,3.93,0.141,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.561,0.561,0.561
R15 BOT,Unknown,1,1,108,1,1,,,,6/8/2016,1:34:17 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.25,,mg N/L,20.3,0.852,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.8,2.25,2.25,2.25
R15 BOT,Unknown,1,1,108,1,1,,,,6/8/2016,1:34:17 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.169,,mg N/L,1.28,0.0467,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54,0.169,0.169,0.169
X8 TOP,Unknown,1,1,109,1,1,,,,6/8/2016,1:35:29 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.91,,mg N/L,25.6,1.08,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.6,2.91,2.91,2.91
X8 TOP,Unknown,1,1,109,1,1,,,,6/8/2016,1:35:29 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.106,,mg N/L,0.854,0.0275,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,55.3,0.106,0.106,0.106
X8 BOT,Unknown,1,1,110,1,1,,,,6/8/2016,1:36:41 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.47,,mg N/L,13.6,0.571,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.2,1.47,1.47,1.47
X8 BOT,Unknown,1,1,110,1,1,,,,6/8/2016,1:36:41 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0759,,mg N/L,0.65,0.0223,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,53.6,0.0759,0.0759,0.0759
Blank,Check Standard,1,12,S8,1,1,,,,6/8/2016,1:37:54 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,-0.000628,-5.72E-03,mg N/L,-0.0234,-0.00166,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,105,70.1,-0.000628,-0.000628,-0.000628
Blank,Check Standard,1,12,S8,1,1,,,,6/8/2016,1:37:54 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.00344,-1.70E-02,mg N/L,0.158,0.00589,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,113,85.4,0.00344,0.00344,0.00344
CCV,Check Standard,1,12,S4,1,1,,,,6/8/2016,1:39:05 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.48,0.5016215,mg N/L,4.6,0.195,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,47.4,0.48,0.48,0.48
CCV,Check Standard,1,12,S4,1,1,,,,6/8/2016,1:39:05 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.994,1.014446,mg N/L,6.83,0.274,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,55.7,0.994,0.994,0.994
AB22 TOP,Unknown,1,1,111,1,1,,,,6/8/2016,1:44:53 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.53,,mg N/L,22.6,0.954,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.2,2.53,2.53,2.53
AB22 TOP,Unknown,1,1,111,1,1,,,,6/8/2016,1:44:53 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.238,,mg N/L,1.75,0.0656,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54,0.238,0.238,0.238
AB22 BOT,Unknown,1,1,112,1,1,,,,6/8/2016,1:46:05 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,17.5,,mg N/L,115,3.51,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47,17.5,17.5,17.5
AB22 BOT,Unknown,1,1,112,1,1,,,,6/8/2016,1:46:05 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.32,,mg N/L,9.01,0.342,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,53.6,1.32,1.32,1.32
R16 TOP,Unknown,1,1,113,1,1,,,,6/8/2016,1:47:17 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,5.31,,mg N/L,43.7,1.8,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,48.2,5.31,5.31,5.31
R16 TOP,Unknown,1,1,113,1,1,,,,6/8/2016,1:47:17 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.467,,mg N/L,3.29,0.123,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.467,0.467,0.467
R16 BOT,Unknown,1,1,114,1,1,,,,6/8/2016,1:48:28 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,8.64,,mg N/L,65.8,2.58,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,48.2,8.64,8.64,8.64
R16 BOT,Unknown,1,1,114,1,1,,,,6/8/2016,1:48:28 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.806,,mg N/L,5.57,0.213,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54,0.806,0.806,0.806
T16 TOP,Unknown,1,1,115,1,1,,,,6/8/2016,1:49:40 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,5.62,,mg N/L,45.9,1.87,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,47.8,5.62,5.62,5.62
T16 TOP,Unknown,1,1,115,1,1,,,,6/8/2016,1:49:40 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.113,,mg N/L,0.904,0.0278,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,54.4,0.113,0.113,0.113
T16 BOT,Unknown,1,1,116,1,1,,,,6/8/2016,1:50:51 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.01,,mg N/L,9.5,0.405,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,48.2,1.01,1.01,1.01
T16 BOT,Unknown,1,1,116,1,1,,,,6/8/2016,1:50:51 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.116,,mg N/L,0.922,0.0325,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,56.1,0.116,0.116,0.116
Y17 TOP,Unknown,1,1,117,1,1,,,,6/8/2016,1:52:02 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,3.28,,mg N/L,28.6,1.2,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,47.4,3.28,3.28,3.28
Y17 TOP,Unknown,1,1,117,1,1,,,,6/8/2016,1:52:02 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.286,,mg N/L,2.07,0.0767,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.286,0.286,0.286
Y17 BOT,Unknown,1,1,118,1,1,,,,6/8/2016,1:53:13 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.93,,mg N/L,25.8,1.08,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.6,48.2,2.93,2.93,2.93
Y17 BOT,Unknown,1,1,118,1,1,,,,6/8/2016,1:53:13 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.135,,mg N/L,1.05,0.0353,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,55.3,0.135,0.135,0.135
K18 TOP,Unknown,1,1,119,1,1,,,,6/8/2016,1:54:24 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,27.1,,mg N/L,157,3.46,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,59.4,47.4,27.1,27.1,27.1
K18 TOP,Unknown,1,1,119,1,1,,,,6/8/2016,1:54:24 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.77,,mg N/L,12,0.464,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,1.77,1.77,1.77
K18 BOT,Unknown,1,1,120,1,1,,,,6/8/2016,1:55:35 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,25.4,,mg N/L,150,3.45,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,61.9,47.8,25.4,25.4,25.4
K18 BOT,Unknown,1,1,120,1,1,,,,6/8/2016,1:55:35 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.592,,mg N/L,4.13,0.144,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.592,0.592,0.592
Blank,Check Standard,1,13,S8,1,1,,,,6/8/2016,1:56:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,-0.0888,-0.1013727,mg N/L,-0.893,-0.0244,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,51.5,14.8,-0.0888,-0.0888,-0.0888
Blank,Check Standard,1,13,S8,1,1,,,,6/8/2016,1:56:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.00371,-1.67E-02,mg N/L,0.16,0.00676,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,89.1,0.00371,0.00371,0.00371
CCV,Check Standard,1,13,S4,1,1,,,,6/8/2016,1:57:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.482,0.5040689,mg N/L,4.62,0.196,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,48.7,0.482,0.482,0.482
CCV,Check Standard,1,13,S4,1,1,,,,6/8/2016,1:57:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.996,1.017058,mg N/L,6.85,0.275,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,57.7,0.996,0.996,0.996
X11 TOP,Unknown,1,1,121,1,1,,,,6/8/2016,2:03:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,5,,mg N/L,41.5,1.7,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.4,5,5,5
X11 TOP,Unknown,1,1,121,1,1,,,,6/8/2016,2:03:47 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.187,,mg N/L,1.4,0.0465,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,53.6,0.187,0.187,0.187
Y16 TOP,Unknown,1,1,122,1,1,,,,6/8/2016,2:04:59 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,19.6,,mg N/L,124,3.52,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,47,19.6,19.6,19.6
Y16 TOP,Unknown,1,1,122,1,1,,,,6/8/2016,2:04:59 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.719,,mg N/L,4.99,0.177,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.719,0.719,0.719
U15 TOP,Unknown,1,1,123,1,1,,,,6/8/2016,2:06:12 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,5.48,,mg N/L,44.9,1.83,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.4,5.48,5.48,5.48
U15 TOP,Unknown,1,1,123,1,1,,,,6/8/2016,2:06:12 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.109,,mg N/L,0.872,0.0262,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,53.6,0.109,0.109,0.109
U15 BOT,Unknown,1,1,124,1,1,,,,6/8/2016,2:07:24 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.42,,mg N/L,13.2,0.555,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.4,1.42,1.42,1.42
U15 BOT,Unknown,1,1,124,1,1,,,,6/8/2016,2:07:24 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.172,,mg N/L,1.3,0.0487,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,54,0.172,0.172,0.172
BLK5,Unknown,1,1,125,1,1,,,,6/8/2016,2:08:36 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0213,,mg N/L,0.192,0.00748,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.3,48.2,0.0213,0.0213,0.0213
BLK5,Unknown,1,1,125,1,1,,,,6/8/2016,2:08:36 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0331,,mg N/L,0.36,0.0139,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,84.1,0.0331,0.0331,0.0331
AF14 TOP,Unknown,1,1,126,1,1,,,,6/8/2016,2:09:49 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.33,,mg N/L,3.18,0.133,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,42.5,0.33,0.33,0.33
AF14 TOP,Unknown,1,1,126,1,1,,,,6/8/2016,2:09:49 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.398,,mg N/L,2.83,0.112,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,113,55.3,0.398,0.398,0.398
AF14 BOT,Unknown,1,1,127,1,1,,,,6/8/2016,2:11:01 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.144,,mg N/L,1.39,0.0582,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,42.1,0.144,0.144,0.144
AF14 BOT,Unknown,1,1,127,1,1,,,,6/8/2016,2:11:01 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.231,,mg N/L,1.7,0.0677,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,82.1,0.231,0.231,0.231
AE9 TOP,Unknown,1,1,128,1,1,,,,6/8/2016,2:12:13 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,2.12,,mg N/L,19.2,0.805,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,73,48.7,2.12,2.12,2.12
AE9 TOP,Unknown,1,1,128,1,1,,,,6/8/2016,2:12:13 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.263,,mg N/L,1.92,0.0732,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,54.8,0.263,0.263,0.263
AE9 BOT,Unknown,1,1,129,1,1,,,,6/8/2016,2:13:25 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,3.18,,mg N/L,27.8,1.16,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,47.8,3.18,3.18,3.18
AE9 BOT,Unknown,1,1,129,1,1,,,,6/8/2016,2:13:25 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.0144,,mg N/L,0.233,0.0633,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,87.8,0.0144,0.0144,0.0144
AF12 TOP,Unknown,1,1,130,1,1,,,,6/8/2016,2:14:36 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.093,,mg N/L,0.892,0.0365,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,34.6,0.093,0.093,0.093
AF12 TOP,Unknown,1,1,130,1,1,,,,6/8/2016,2:14:36 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.213,,mg N/L,1.58,0.0606,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,56.9,0.213,0.213,0.213
Blank,Check Standard,1,14,S8,1,1,,,,6/8/2016,2:15:49 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.00734,2.89E-03,mg N/L,0.0548,0.00184,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,102,59.4,0.00734,0.00734,0.00734
Blank,Check Standard,1,14,S8,1,1,,,,6/8/2016,2:15:49 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.00535,-1.50E-02,mg N/L,0.171,0.00615,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,110,87.8,0.00535,0.00535,0.00535
CCV,Check Standard,1,14,S4,1,1,,,,6/8/2016,2:17:00 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.479,0.5013702,mg N/L,4.6,0.193,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,49.1,0.479,0.479,0.479
CCV,Check Standard,1,14,S4,1,1,,,,6/8/2016,2:17:00 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.997,1.017789,mg N/L,6.85,0.276,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,55.3,0.997,0.997,0.997
AF12 BOT,Unknown,1,1,131,1,1,,,,6/8/2016,2:23:01 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.0577,,mg N/L,0.548,0.0233,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,73,44.5,0.0577,0.0577,0.0577
AF12 BOT,Unknown,1,1,131,1,1,,,,6/8/2016,2:23:01 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.109,,mg N/L,0.874,0.0348,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,84.9,0.109,0.109,0.109
AE23 TOP,Unknown,1,1,132,1,1,,,,6/8/2016,2:24:00 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,18.7,,mg N/L,120,3.2,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,56.1,47.8,18.7,18.7,18.7
AE23 TOP,Unknown,1,1,132,1,1,,,,6/8/2016,2:24:00 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.7,,mg N/L,11.5,0.448,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,1.7,1.7,1.7
AE23 BOT,Unknown,1,1,133,1,1,,,,6/8/2016,2:25:11 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,25.8,,mg N/L,152,3.39,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,60.6,47.4,25.8,25.8,25.8
AE23 BOT,Unknown,1,1,133,1,1,,,,6/8/2016,2:25:11 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.438,,mg N/L,3.1,0.105,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.438,0.438,0.438
W21 TOP,Unknown,1,1,134,1,1,,,,6/8/2016,2:26:21 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,1.69,,mg N/L,15.5,0.654,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,49.1,1.69,1.69,1.69
W21 TOP,Unknown,1,1,134,1,1,,,,6/8/2016,2:26:21 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.767,,mg N/L,5.31,0.21,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,54.4,0.767,0.767,0.767
W21 BOT,Unknown,1,1,135,1,1,,,,6/8/2016,2:27:32 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.274,,mg N/L,2.64,0.11,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,72.2,49.5,0.274,0.274,0.274
W21 BOT,Unknown,1,1,135,1,1,,,,6/8/2016,2:27:32 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.293,,mg N/L,2.12,0.0848,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,113,58.1,0.293,0.293,0.293
V17 TOP,Unknown,1,1,136,1,1,,,,6/8/2016,2:28:45 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,19.8,,mg N/L,125,3.52,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.1,47.4,19.8,19.8,19.8
V17 TOP,Unknown,1,1,136,1,1,,,,6/8/2016,2:28:45 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.449,,mg N/L,3.18,0.101,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,113,53.6,0.449,0.449,0.449
V17 BOT,Unknown,1,1,137,1,1,,,,6/8/2016,2:29:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,10.7,,mg N/L,78.4,2.93,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,46.6,10.7,10.7,10.7
V17 BOT,Unknown,1,1,137,1,1,,,,6/8/2016,2:29:58 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.274,,mg N/L,1.99,0.0636,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,111,53.6,0.274,0.274,0.274
S14 TOP,Unknown,1,1,138,1,1,,,,6/8/2016,2:31:12 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,15.5,,mg N/L,104,3.41,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,71.8,47.4,15.5,15.5,15.5
S14 TOP,Unknown,1,1,138,1,1,,,,6/8/2016,2:31:12 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,0.98,,mg N/L,6.74,0.252,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,53.6,0.98,0.98,0.98
S14 BOT,Unknown,1,1,139,1,1,,,,6/8/2016,2:32:24 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,20.8,,mg N/L,130,3.51,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,68.5,47.8,20.8,20.8,20.8
S14 BOT,Unknown,1,1,139,1,1,,,,6/8/2016,2:32:24 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,2,Ammonia,1.99,,mg N/L,13.4,0.52,Conc = 1.84e-4 * Area^2 + 0.147 * Area - 0.0199,112,54,1.99,1.99,1.99
I17 TOP,Unknown,1,1,140,1,1,,,,6/8/2016,2:33:36 PM,instrument,OM_6-8-2016_09-51-57AM.OMN,,1,NItrate/Nitrite,0.313,,mg N/L,3.01,0.126,Conc = 4.47e-4 * Area^2 + 0.102 * Area + 1.76e-3,70.9,49.5,0.313,0.313,0.313
